team_id,team_name_x,player,PTS
328,Utah State Aggies,Luke Kearney,1.8181818181818181
328,Utah State Aggies,MJ Collins Jr.,17.424242424242426
328,Utah State Aggies,Mason Falslev,16.272727272727273
328,Utah State Aggies,Tucker Anderson,3.2083333333333335
328,Utah State Aggies,Zach Keller,3.484848484848485
333,Alabama Crimson Tide,Aden Holloway,16.821428571428573
333,Alabama Crimson Tide,Aiden Sherrell,11.096774193548388
333,Alabama Crimson Tide,Amari Allen,11.655172413793103
333,Alabama Crimson Tide,Charles Bediako,10.0
333,Alabama Crimson Tide,Collins Onyejiaka,1.0
333,Alabama Crimson Tide,Davion Hannah,3.3
333,Alabama Crimson Tide,Houston Mallette,6.625
333,Alabama Crimson Tide,Jack Fagan,0.0
333,Alabama Crimson Tide,Jacob Martin,0.375
333,Alabama Crimson Tide,Jalil Bethea,4.391304347826087
333,Alabama Crimson Tide,Keitenn Bristow,3.6
333,Alabama Crimson Tide,Klark James,0.0
333,Alabama Crimson Tide,Labaron Philon Jr.,21.733333333333334
333,Alabama Crimson Tide,Latrell Wrightsell,12.75
333,Alabama Crimson Tide,London Jemison,6.166666666666667
333,Alabama Crimson Tide,Noah Williamson,1.1
333,Alabama Crimson Tide,Preston Murphy Jr.,0.3333333333333333
333,Alabama Crimson Tide,Taylor Bol Bowen,6.185185185185185
338,Kennesaw State Owls,Amir Taylor,7.344827586206897
338,Kennesaw State Owls,Braedan Lue,11.096774193548388
338,Kennesaw State Owls,Charles Stone,0.0
338,Kennesaw State Owls,Darius Washington III,4.476190476190476
338,Kennesaw State Owls,Davin Cosby Jr.,0.0
338,Kennesaw State Owls,Dozie Onyirimba,0.0
338,Kennesaw State Owls,Eric Holland,0.7142857142857143
338,Kennesaw State Owls,Frankquon Sherman,10.741935483870968
338,Kennesaw State Owls,Jaden Harris,8.444444444444445
338,Kennesaw State Owls,Kaden Rickard,5.225806451612903
338,Kennesaw State Owls,Perry Smith Jr.,2.739130434782609
338,Kennesaw State Owls,RJ Johnson,14.833333333333334
338,Kennesaw State Owls,Ramone Seals,7.526315789473684
338,Kennesaw State Owls,Simeon Cottle,20.642857142857142
338,Kennesaw State Owls,Trey Simpson,8.193548387096774
356,Illinois Fighting Illini,AJ Redd,1.4444444444444444
356,Illinois Fighting Illini,Andrej Stojakovic,13.448275862068966
356,Illinois Fighting Illini,Ben Humrichous,6.09375
356,Illinois Fighting Illini,Blake Fagbemi,0.2222222222222222
356,Illinois Fighting Illini,Brandon Lee,1.625
356,Illinois Fighting Illini,David Mirkovic,13.375
356,Illinois Fighting Illini,Jake Davis,5.84375
356,Illinois Fighting Illini,Jason Jakstys,1.3333333333333333
356,Illinois Fighting Illini,Keaton Wagler,17.90625
356,Illinois Fighting Illini,Kylan Boswell,13.16
356,Illinois Fighting Illini,Mihailo Petrovic,1.8235294117647058
356,Illinois Fighting Illini,Tomislav Ivisic,10.0
356,Illinois Fighting Illini,Zvonimir Ivisic,7.0
2006,Akron Zips,Amani Lyles,14.78125
2006,Akron Zips,Bowen Hardman,7.6875
2006,Akron Zips,Chabi Barre,3.0
2006,Akron Zips,Conner Groce,0.6
2006,Akron Zips,Eric Mahaffey,8.064516129032258
2006,Akron Zips,Evan Mahaffey,9.90625
2006,Akron Zips,Marvin Musiime-Kamali,1.75
2006,Akron Zips,Ognjen Stankovic,1.8
2006,Akron Zips,Rich Brisco,0.0
2006,Akron Zips,Shammah Scott,12.59375
2006,Akron Zips,Sharron Young,7.193548387096774
2006,Akron Zips,Tavari Johnson,20.34375
2006,Akron Zips,Zach Halligan,2.5806451612903225
2116,UCF Knights,Carmelo Pacheco,4.666666666666667
2116,UCF Knights,Chris Johnson,6.419354838709677
2116,UCF Knights,Devan Cambridge,5.375
2116,UCF Knights,Elijah Hulsewe,1.125
2116,UCF Knights,George Beale Jr.,3.6666666666666665
2116,UCF Knights,Jamichael Stillwell,11.666666666666666
2116,UCF Knights,Jeremy Foumena,3.5384615384615383
2116,UCF Knights,John Bol,6.0
2116,UCF Knights,Jordan Burks,13.03125
2116,UCF Knights,Kris Parker,1.7272727272727273
2116,UCF Knights,Poohpha Warakulnukroh,0.5
2116,UCF Knights,Riley Kugel,14.4
2116,UCF Knights,Themus Fulks,14.09375
2116,UCF Knights,Zach Johnson,0.0
2250,Gonzaga Bulldogs,Adam Miller,7.575757575757576
2250,Gonzaga Bulldogs,Braden Huff,17.77777777777778
2250,Gonzaga Bulldogs,Braeden Smith,5.393939393939394
2250,Gonzaga Bulldogs,Cade Orness,0.375
2250,Gonzaga Bulldogs,Davis Fogle,8.428571428571429
2250,Gonzaga Bulldogs,Emmanuel Innocenti,5.848484848484849
2250,Gonzaga Bulldogs,Graham Ike,19.724137931034484
2250,Gonzaga Bulldogs,Ismaila Diagne,1.1538461538461537
2250,Gonzaga Bulldogs,Jalen Warley,6.806451612903226
2250,Gonzaga Bulldogs,Joaquim ArauzMoore,0.75
2250,Gonzaga Bulldogs,Mario Saint-Supery,8.636363636363637
2250,Gonzaga Bulldogs,Noah Haaland,2.0
2250,Gonzaga Bulldogs,Steele Venters,4.962962962962963
2250,Gonzaga Bulldogs,Tyon Grant-Foster,11.242424242424242
2272,High Point Panthers,Babacar Diallo,1.5
2272,High Point Panthers,Birgir Irving,0.14285714285714285
2272,High Point Panthers,Braden Hausen,6.870967741935484
2272,High Point Panthers,Caden Miller,2.1739130434782608
2272,High Point Panthers,Cam'Ron Fletcher,11.363636363636363
2272,High Point Panthers,Chase Johnston,5.724137931034483
2272,High Point Panthers,Conrad Martinez,9.064516129032258
2272,High Point Panthers,David Fonville,0.0
2272,High Point Panthers,Josh Ibukunoluwa,2.3076923076923075
2272,High Point Panthers,Owen Aquino,9.516129032258064
2272,High Point Panthers,Rob Martin,16.0
2272,High Point Panthers,Scotty Washington,8.483870967741936
2272,High Point Panthers,Terry Anderson,16.322580645161292
2272,High Point Panthers,Vincent Brady II,4.590909090909091
2272,High Point Panthers,Youssouf Singare,0.8518518518518519
2275,Hofstra Pride,A.J. Wills,2.5
2275,Hofstra Pride,Alex Tsynkevich,0.5714285714285714
2275,Hofstra Pride,Amir Williams,0.0
2275,Hofstra Pride,Biggie Patterson,9.178571428571429
2275,Hofstra Pride,Cruz Davis,20.28125
2275,Hofstra Pride,German Plotnikov,9.333333333333334
2275,Hofstra Pride,Jaeden Roberts,3.5714285714285716
2275,Hofstra Pride,Joshua Aaron Reaves,2.0454545454545454
2275,Hofstra Pride,Joshua DeCady,6.466666666666667
2275,Hofstra Pride,Preston Edmead,16.21875
2275,Hofstra Pride,Silas Sunday,5.375
2275,Hofstra Pride,Victory Onuetu,4.53125
2294,Iowa Hawkeyes,Alvaro Folgueiras,8.121212121212121
2294,Iowa Hawkeyes,Bennett Stirtz,20.03030303030303
2294,Iowa Hawkeyes,Brendan Hausen,3.9523809523809526
2294,Iowa Hawkeyes,Cam Manyawu,7.0606060606060606
2294,Iowa Hawkeyes,Cooper Koch,7.666666666666667
2294,Iowa Hawkeyes,Isaia Howard,5.424242424242424
2294,Iowa Hawkeyes,Jacob Koch,0.4
2294,Iowa Hawkeyes,Joey Matteoni,1.5454545454545454
2294,Iowa Hawkeyes,Kael Combs,5.909090909090909
2294,Iowa Hawkeyes,Tate Sage,5.696969696969697
2294,Iowa Hawkeyes,Tavion Banks,10.454545454545455
2294,Iowa Hawkeyes,Trevin Jirak,3.625
2305,Kansas Jayhawks,Bryson Tiller,8.212121212121213
2305,Kansas Jayhawks,Darryn Peterson,19.772727272727273
2305,Kansas Jayhawks,Elmarko Jackson,4.875
2305,Kansas Jayhawks,Flory Bidunga,13.515151515151516
2305,Kansas Jayhawks,Jamari McDowell,3.5454545454545454
2305,Kansas Jayhawks,Jayden Dawson,2.125
2305,Kansas Jayhawks,Justin Cross,0.0
2305,Kansas Jayhawks,Kohl Rosario,3.3214285714285716
2305,Kansas Jayhawks,Melvin Council Jr.,12.909090909090908
2305,Kansas Jayhawks,Nginyu Ngala,1.3333333333333333
2305,Kansas Jayhawks,Paul Mbiya,0.7368421052631579
2305,Kansas Jayhawks,Samis Calderon,0.375
2305,Kansas Jayhawks,Tre White,13.848484848484848
2305,Kansas Jayhawks,Wilder Evers,1.1428571428571428
2305,Kansas Jayhawks,Will Thengvall,0.0
2329,Lehigh Mountain Hawks,Alfredo Addesa,1.9
2329,Lehigh Mountain Hawks,Andrew Urosevic,6.423076923076923
2329,Lehigh Mountain Hawks,Brendan Reed,0.0
2329,Lehigh Mountain Hawks,Caleb Thomas,5.05
2329,Lehigh Mountain Hawks,Edouard Benoit,10.272727272727273
2329,Lehigh Mountain Hawks,Hank Alvey,15.1875
2329,Lehigh Mountain Hawks,Henri Adiassa,0.2727272727272727
2329,Lehigh Mountain Hawks,Jake Pike,1.2
2329,Lehigh Mountain Hawks,Jalen Vazquez,4.0344827586206895
2329,Lehigh Mountain Hawks,Joshua Ingram,10.78125
2329,Lehigh Mountain Hawks,Nasir Whitlock,20.875
2329,Lehigh Mountain Hawks,Peter Kramer,3.84375
2329,Lehigh Mountain Hawks,Tommy Conniff,0.15384615384615385
2377,McNeese Cowboys,Carl Cherenfant,3.7333333333333334
2377,McNeese Cowboys,DJ Richards Jr.,8.0
2377,McNeese Cowboys,Garwey Dual,8.03225806451613
2377,McNeese Cowboys,JJ Rembert,0.3333333333333333
2377,McNeese Cowboys,Jacolb Fredson-Cole,5.290322580645161
2377,McNeese Cowboys,Javohn Garcia,11.814814814814815
2377,McNeese Cowboys,Jerrell Colbert,5.483870967741935
2377,McNeese Cowboys,Larry Johnson,16.838709677419356
2377,McNeese Cowboys,Peitok Machar,3.3870967741935485
2377,McNeese Cowboys,Tyshawn Archie,14.258064516129032
2377,McNeese Cowboys,Yanis Ndjonga,1.96
2378,UMBC Retrievers,Ace Valentine,12.068965517241379
2378,UMBC Retrievers,Caden Diggs,10.10344827586207
2378,UMBC Retrievers,Cougar Downing,3.142857142857143
2378,UMBC Retrievers,DJ Armstrong Jr.,13.433333333333334
2378,UMBC Retrievers,Daylon Dickerson,5.315789473684211
2378,UMBC Retrievers,Devin Ceaser,4.333333333333333
2378,UMBC Retrievers,Jah'Likai King,13.827586206896552
2378,UMBC Retrievers,Jake Stout,0.625
2378,UMBC Retrievers,Jose Roberto Tanchyn,6.586206896551724
2378,UMBC Retrievers,Josh Odunowo,8.392857142857142
2378,UMBC Retrievers,Paul Greene,2.0526315789473686
2378,UMBC Retrievers,Riley Jacobs,4.241379310344827
2378,UMBC Retrievers,Saahil Thakkar,0.75
2378,UMBC Retrievers,Tim Eze,1.3846153846153846
2390,Miami Hurricanes,Dante Allen,6.428571428571429
2390,Miami Hurricanes,Ernest Udeh Jr.,6.903225806451613
2390,Miami Hurricanes,John Laboy II,1.1666666666666667
2390,Miami Hurricanes,Jordyn Kee,0.375
2390,Miami Hurricanes,Malik Reneau,18.848484848484848
2390,Miami Hurricanes,Marcus Allen,5.25
2390,Miami Hurricanes,Noam Dovrat,3.8076923076923075
2390,Miami Hurricanes,Salih Altuntas,1.625
2390,Miami Hurricanes,Shelton Henderson,13.666666666666666
2390,Miami Hurricanes,Timotej Malovec,4.451612903225806
2390,Miami Hurricanes,Tre Donaldson,16.484848484848484
2390,Miami Hurricanes,Tru Washington,12.068965517241379
2449,North Dakota State Bison,Andy Stefonowicz,9.419354838709678
2449,North Dakota State Bison,Caleb Schoenrock,0.3333333333333333
2449,North Dakota State Bison,Carson Smith,2.45
2449,North Dakota State Bison,Damari Wheeler-Thomas,14.892857142857142
2449,North Dakota State Bison,Emil Skytta,3.347826086956522
2449,North Dakota State Bison,Markhi Strickland,11.096774193548388
2449,North Dakota State Bison,Max Majerle,0.7333333333333333
2449,North Dakota State Bison,Noah Feddersen,9.096774193548388
2449,North Dakota State Bison,Riley Massey,1.103448275862069
2449,North Dakota State Bison,Riley Saunders,1.2
2449,North Dakota State Bison,Tay Smith,7.290322580645161
2449,North Dakota State Bison,Trevian Carson,12.193548387096774
2449,North Dakota State Bison,Treyson Anderson,10.806451612903226
2460,Northern Iowa Panthers,Ben Schwieger,9.882352941176471
2460,Northern Iowa Panthers,Chase Courbat,0.26666666666666666
2460,Northern Iowa Panthers,Geon Hutchins,1.0303030303030303
2460,Northern Iowa Panthers,Hunter Jacobson,0.2727272727272727
2460,Northern Iowa Panthers,Ismael Diouf,2.9696969696969697
2460,Northern Iowa Panthers,Kyle Pock,3.5625
2460,Northern Iowa Panthers,Leon Bond III,12.088235294117647
2460,Northern Iowa Panthers,Max Weisbrod,6.366666666666666
2460,Northern Iowa Panthers,RJ Taylor,2.5357142857142856
2460,Northern Iowa Panthers,Trey Campbell,13.676470588235293
2460,Northern Iowa Panthers,Tristan Smith,9.26923076923077
2460,Northern Iowa Panthers,Will Hornseth,11.515151515151516
2504,Prairie View A&M Panthers,Corey Dunning,1.2
2504,Prairie View A&M Panthers,Cory Wells,13.161290322580646
2504,Prairie View A&M Panthers,Dontae Horne,20.93548387096774
2504,Prairie View A&M Panthers,Doug Young,11.0
2504,Prairie View A&M Panthers,Elijah Mitchell,2.5454545454545454
2504,Prairie View A&M Panthers,Hassane Diallo,2.6666666666666665
2504,Prairie View A&M Panthers,Isaiah Foster,0.0
2504,Prairie View A&M Panthers,Jannoy Thomas,2.0
2504,Prairie View A&M Panthers,Joey Madimba,8.217391304347826
2504,Prairie View A&M Panthers,Keeshawn Mason,4.565217391304348
2504,Prairie View A&M Panthers,Lance Williams,10.03225806451613
2504,Prairie View A&M Panthers,Marcel Bryant,6.555555555555555
2504,Prairie View A&M Panthers,Ryan Bolton Jr.,0.6153846153846154
2504,Prairie View A&M Panthers,Seryee Lewis,1.0
2504,Prairie View A&M Panthers,Tai'Reon Joseph,16.91304347826087
2509,Purdue Boilermakers,Aaron Fine,1.2222222222222223
2509,Purdue Boilermakers,Braden Smith,14.0
2509,Purdue Boilermakers,C.J. Cox,8.314285714285715
2509,Purdue Boilermakers,Daniel Jacobsen,6.0
2509,Purdue Boilermakers,Fletcher Loyer,13.82857142857143
2509,Purdue Boilermakers,Gicarri Harris,4.6571428571428575
2509,Purdue Boilermakers,Jace Rayl,0.0
2509,Purdue Boilermakers,Jack Benter,4.794117647058823
2509,Purdue Boilermakers,Jack Lusk,0.0
2509,Purdue Boilermakers,Liam Murphy,2.272727272727273
2509,Purdue Boilermakers,Omer Mayer,5.685714285714286
2509,Purdue Boilermakers,Oscar Cluff,10.628571428571428
2509,Purdue Boilermakers,Trey Kaufman-Renn,13.636363636363637
2511,Queens University Royals,Avantae Parker,11.393939393939394
2511,Queens University Royals,Carson Schwieger,10.46875
2511,Queens University Royals,Chris Ashby,11.393939393939394
2511,Queens University Royals,Gus Larson,3.1515151515151514
2511,Queens University Royals,Isaiah Henry,2.875
2511,Queens University Royals,Jordan Watford,11.727272727272727
2511,Queens University Royals,Kam Clark,1.4
2511,Queens University Royals,Maban Jabriel,7.696969696969697
2511,Queens University Royals,Nasir Mann,13.606060606060606
2511,Queens University Royals,Reid Celestin,0.13333333333333333
2511,Queens University Royals,Tyler Crider,0.0
2511,Queens University Royals,Yoav Berman,12.484848484848484
2541,Santa Clara Broncos,Allen Graves,11.757575757575758
2541,Santa Clara Broncos,Brendan Yarusso,2.0
2541,Santa Clara Broncos,Brenton Knapper,7.67741935483871
2541,Santa Clara Broncos,Bukky Oboye,8.1875
2541,Santa Clara Broncos,Christian Hammond,15.9375
2541,Santa Clara Broncos,Elijah Mahi,13.909090909090908
2541,Santa Clara Broncos,Francis Chukwudebelu,1.2272727272727273
2541,Santa Clara Broncos,Jake Ensminger,6.1
2541,Santa Clara Broncos,KJ Cochran,4.848484848484849
2541,Santa Clara Broncos,Sash Gavalyugov,8.818181818181818
2541,Santa Clara Broncos,Thierry Darlan,6.0606060606060606
2561,Siena Saints,Antonio Chandler,7.344827586206897
2561,Siena Saints,Brendan Coyle,8.617647058823529
2561,Siena Saints,Chris Torres,0.3333333333333333
2561,Siena Saints,Christian Jones,4.294117647058823
2561,Siena Saints,Cooper Nadler,0.0
2561,Siena Saints,Danny Murray,0.0
2561,Siena Saints,Francis Folefac,11.117647058823529
2561,Siena Saints,Gavin Doty,17.88235294117647
2561,Siena Saints,Isaiah Henderson,3.7857142857142856
2561,Siena Saints,Justice Shoats,13.205882352941176
2561,Siena Saints,Marcus Jackson,0.5
2561,Siena Saints,Mosi Clayton,0.0
2561,Siena Saints,Owen Schlager,2.8
2561,Siena Saints,Riley Mulvey,3.8
2561,Siena Saints,Tajae Jones,1.3333333333333333
2561,Siena Saints,Tasman Goodrick,9.666666666666666
2567,SMU Mustangs,B.J. Davis-Ray,1.2903225806451613
2567,SMU Mustangs,B.J. Edwards,12.714285714285714
2567,SMU Mustangs,Boopie Miller,19.1875
2567,SMU Mustangs,Chance Puryear,0.3076923076923077
2567,SMU Mustangs,Corey Washington,11.303030303030303
2567,SMU Mustangs,Jaden Toombs,7.8076923076923075
2567,SMU Mustangs,Jaron Pierre Jr.,17.606060606060606
2567,SMU Mustangs,Jermaine O'Neal Jr.,4.606060606060606
2567,SMU Mustangs,Mitchell Holmes,1.72
2567,SMU Mustangs,Niccolo Kalischer-Stork,0.0
2567,SMU Mustangs,Nigel Walls,0.0
2567,SMU Mustangs,Sam Walters,2.5217391304347827
2567,SMU Mustangs,Samet Yigitoglu,10.757575757575758
2567,SMU Mustangs,Trey Utter,0.0
2599,St. John's Red Storm,Bryce Hopkins,13.470588235294118
2599,St. John's Red Storm,Casper Pohto,0.3333333333333333
2599,St. John's Red Storm,Dillon Mitchell,8.235294117647058
2599,St. John's Red Storm,Dylan Darling,7.03125
2599,St. John's Red Storm,Fotis Konstantinidis,0.42857142857142855
2599,St. John's Red Storm,Handje Tamba,0.7142857142857143
2599,St. John's Red Storm,Ian Jackson,9.575757575757576
2599,St. John's Red Storm,Joson Sanon,8.294117647058824
2599,St. John's Red Storm,Kelvin Odih,1.5
2599,St. John's Red Storm,Lefteris Liotopoulos,3.074074074074074
2599,St. John's Red Storm,Oziyah Sellers,10.676470588235293
2599,St. John's Red Storm,Ruben Prey,3.911764705882353
2599,St. John's Red Storm,Sadiku Ibine Ayo,1.8928571428571428
2599,St. John's Red Storm,Zuby Ejiofor,16.323529411764707
2608,Saint Mary's Gaels,Andrew McKeever,8.548387096774194
2608,Saint Mary's Gaels,Cade Bennett,1.1428571428571428
2608,Saint Mary's Gaels,Dillan Shaw,7.516129032258065
2608,Saint Mary's Gaels,Harry Wessels,4.7
2608,Saint Mary's Gaels,Joshua Dent,12.64516129032258
2608,Saint Mary's Gaels,Kevin Gad,1.6666666666666667
2608,Saint Mary's Gaels,Liam Campbell,4.741935483870968
2608,Saint Mary's Gaels,Mantas Juzenas,2.125
2608,Saint Mary's Gaels,Mikey Lewis,14.258064516129032
2608,Saint Mary's Gaels,Oliver Faubert,0.0
2608,Saint Mary's Gaels,Paulius Murauskas,18.838709677419356
2608,Saint Mary's Gaels,Rory Hawke,2.466666666666667
2608,Saint Mary's Gaels,Tony Duckett,2.95
2628,TCU Horned Frogs,Adam Stewart,0.5
2628,TCU Horned Frogs,Ashton Simmons,1.25
2628,TCU Horned Frogs,Brock Harding,8.030303030303031
2628,TCU Horned Frogs,David Punch,14.3125
2628,TCU Horned Frogs,Drew McElroy,0.0
2628,TCU Horned Frogs,Jace Posey,4.615384615384615
2628,TCU Horned Frogs,Jayden Pierre,10.515151515151516
2628,TCU Horned Frogs,Kayden Edwards,3.4615384615384617
2628,TCU Horned Frogs,Liutauras Lelevicius,8.375
2628,TCU Horned Frogs,Malick Diallo,0.0
2628,TCU Horned Frogs,Micah Robinson,10.484848484848484
2628,TCU Horned Frogs,RJ Jones,2.875
2628,TCU Horned Frogs,Tanner Toolson,8.0
2628,TCU Horned Frogs,Trey Stuart,0.0
2628,TCU Horned Frogs,Vianney Salatchoum,1.1428571428571428
2628,TCU Horned Frogs,Xavier Edmonds,12.636363636363637
2633,Tennessee Volunteers,Amaree Abram,3.4782608695652173
2633,Tennessee Volunteers,Amari Evans,4.225806451612903
2633,Tennessee Volunteers,Bishop Boswell,6.233333333333333
2633,Tennessee Volunteers,Cade Phillips,3.8
2633,Tennessee Volunteers,Campbell Duncan,0.0
2633,Tennessee Volunteers,Clarence Massamba,0.4
2633,Tennessee Volunteers,DeWayne Brown II,4.903225806451613
2633,Tennessee Volunteers,Ethan Burg,2.5555555555555554
2633,Tennessee Volunteers,Felix Okpara,7.67741935483871
2633,Tennessee Volunteers,Gavin Paull,0.0
2633,Tennessee Volunteers,Grant Hurst,0.0
2633,Tennessee Volunteers,J.P. Estrella,10.068965517241379
2633,Tennessee Volunteers,Ja'Kobi Gillespie,18.0
2633,Tennessee Volunteers,Jaylen Carey,7.424242424242424
2633,Tennessee Volunteers,Nate Ament,17.516129032258064
2633,Tennessee Volunteers,Troy Henderson,1.96
2634,Tennessee State Tigers,Aaron Nkrumah,17.551724137931036
2634,Tennessee State Tigers,Alex Garcia,0.5
2634,Tennessee State Tigers,Antoine Lorick III,9.862068965517242
2634,Tennessee State Tigers,Carlous Williams,5.178571428571429
2634,Tennessee State Tigers,Damon Howard Jr.,1.7058823529411764
2634,Tennessee State Tigers,Dante Harris,11.620689655172415
2634,Tennessee State Tigers,JC Brooks,1.2
2634,Tennessee State Tigers,Jabrion Spikes,2.6666666666666665
2634,Tennessee State Tigers,Jalen Pitre,6.0
2634,Tennessee State Tigers,Jayden Jones,0.0
2634,Tennessee State Tigers,Jean Yvens Lafleur,1.0
2634,Tennessee State Tigers,Kavien Jones,2.730769230769231
2634,Tennessee State Tigers,Khalil London,5.619047619047619
2634,Tennessee State Tigers,Travis Harper II,17.24137931034483
2641,Texas Tech Red Raiders,Christian Anderson,18.903225806451612
2641,Texas Tech Red Raiders,Donovan Atwell,13.5
2641,Texas Tech Red Raiders,JT Toppin,21.84
2641,Texas Tech Red Raiders,Jack Francis,0.0
2641,Texas Tech Red Raiders,Jaylen Petty,9.451612903225806
2641,Texas Tech Red Raiders,Jazz Henderson,0.8181818181818182
2641,Texas Tech Red Raiders,Josiah Moseley,4.583333333333333
2641,Texas Tech Red Raiders,LeJuan Watts,11.548387096774194
2641,Texas Tech Red Raiders,Leon Horner,2.409090909090909
2641,Texas Tech Red Raiders,Luke Bamgboye,4.7368421052631575
2641,Texas Tech Red Raiders,Marial Akuentok,1.3076923076923077
2641,Texas Tech Red Raiders,Nolan Groves,0.9523809523809523
2641,Texas Tech Red Raiders,Tyeree Bryan,3.6774193548387095
2653,Troy Trojans,Austin Cross,3.193548387096774
2653,Troy Trojans,Cobi Campbell,9.033333333333333
2653,Troy Trojans,Cooper Campbell,13.064516129032258
2653,Troy Trojans,Corbin Green,0.9166666666666666
2653,Troy Trojans,Emmanuel Clarton,0.18181818181818182
2653,Troy Trojans,Evan Griffin,1.3
2653,Troy Trojans,Hikaru Awata,0.2
2653,Troy Trojans,Javen Colbert,0.9375
2653,Troy Trojans,Jerrell Bellamy,8.03225806451613
2653,Troy Trojans,Kameryn Mitchell,0.0
2653,Troy Trojans,Kerrington Kiel,3.6129032258064515
2653,Troy Trojans,Theo Seng,13.04
2653,Troy Trojans,Thomas Dowd,14.870967741935484
2653,Troy Trojans,Victor Valdes,14.903225806451612
2670,VCU Rams,Ahmad Nowell,4.703703703703703
2670,VCU Rams,Barry Evans,7.235294117647059
2670,VCU Rams,Brandon Jennings,8.676470588235293
2670,VCU Rams,Christian Fermin,0.75
2670,VCU Rams,Jadrian Tracey,9.911764705882353
2670,VCU Rams,Jordan Tillery,4.545454545454546
2670,VCU Rams,Jordann Dumont,1.0
2670,VCU Rams,Keyshawn Mitchell,3.3684210526315788
2670,VCU Rams,Lazar Djokovic,13.515151515151516
2670,VCU Rams,Michael Belle,7.470588235294118
2670,VCU Rams,Nyk Lewis,8.727272727272727
2670,VCU Rams,Terrence Hill Jr.,14.352941176470589
2670,VCU Rams,Tyrell Ward,5.758620689655173
2750,Wright State Raiders,Alex Bruskotter,3.230769230769231
2750,Wright State Raiders,Andrea Holden,5.9375
2750,Wright State Raiders,Ayden Davis,0.0
2750,Wright State Raiders,Bryan Etumnu,3.0
2750,Wright State Raiders,Dominic Pangonis,9.03125
2750,Wright State Raiders,Kellen Pickett,8.6875
2750,Wright State Raiders,Logan Woods,5.09375
2750,Wright State Raiders,Michael Cooper,13.821428571428571
2750,Wright State Raiders,Michael Imariagbe,11.709677419354838
2750,Wright State Raiders,Sam Alamutu,2.5806451612903225
2750,Wright State Raiders,Solomon Callaghan,10.161290322580646
2750,Wright State Raiders,TJ Burch,12.71875
2856,California Baptist Lancers,Bradey Henige,4.9375
2856,California Baptist Lancers,Devon Malcolm,5.90625
2856,California Baptist Lancers,Dominique Daniels Jr.,23.15625
2856,California Baptist Lancers,Jalen Dollar,1.5
2856,California Baptist Lancers,Jayden Jackson,9.296296296296296
2856,California Baptist Lancers,Jonathan Griman,6.066666666666666
2856,California Baptist Lancers,Jordan Muller,4.515151515151516
2856,California Baptist Lancers,Martel Williams,12.6875
2856,California Baptist Lancers,Miles Daniels,2.380952380952381
2856,California Baptist Lancers,Monty Bowser,2.076923076923077
2856,California Baptist Lancers,Nate Garcia,2.4375
2856,California Baptist Lancers,Rene D'Amelio,2.611111111111111
2856,California Baptist Lancers,Thomas Ndong,5.032258064516129
112358,Long Island University Sharks,A.J. Neal Jr.,2.0
112358,Long Island University Sharks,Caleb Johnson,2.3181818181818183
112358,Long Island University Sharks,Eddie Munyak,0.0
112358,Long Island University Sharks,Faheim Meran,3.111111111111111
112358,Long Island University Sharks,Greg Gordon,14.058823529411764
112358,Long Island University Sharks,Isaiah Miranda,4.0
112358,Long Island University Sharks,Jamal Fuller,16.363636363636363
112358,Long Island University Sharks,Jomo Goings,9.970588235294118
112358,Long Island University Sharks,Malachi Davis,14.382352941176471
112358,Long Island University Sharks,Mason Porter-Brown,7.588235294117647
112358,Long Island University Sharks,Max Ndlovu-Fraser,0.8333333333333334
112358,Long Island University Sharks,Shadrak Lasu,5.21875
112358,Long Island University Sharks,Tre'shawn Sheppard,2.2
112358,Long Island University Sharks,Xinyi Li,0.7142857142857143
